DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Lithuania,2016,2895573,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Lithuania,2017,2859077,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Lithuania,2018,2826200,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Lithuania,2019,2812200,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Lithuania,2020,2809977,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Lithuania,2021,2810761,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Lithuania,2022,2805998,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Lithuania,2023,2857279,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Lithuania,2024,2885891,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Luxembourg,2015,562958,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Luxembourg,2016,576249,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Luxembourg,2017,590667,b,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Luxembourg,2018,602005,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Luxembourg,2019,613894,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Luxembourg,2020,626108,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Luxembourg,2021,634730,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Luxembourg,2022,645397,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Luxembourg,2023,660809,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Luxembourg,2024,672050,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Latvia,2015,1986096,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Latvia,2016,1968957,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Latvia,2017,1950116,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Latvia,2018,1934379,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Latvia,2019,1919968,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Latvia,2020,1907675,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Latvia,2021,1893223,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Latvia,2022,1875757,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Latvia,2023,1883008,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Latvia,2024,1871882,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Monaco,2024,38367,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Moldova,2015,2869302,be,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Moldova,2016,2846327,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Moldova,2017,2825628,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Moldova,2018,2780744,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Moldova,2019,2729634,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Moldova,2020,2684772,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Moldova,2021,2643675,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Moldova,2022,2565030,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Moldova,2023,2512758,ep,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Moldova,2024,2423287,ep,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Montenegro,2015,622099,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Montenegro,2016,622218,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Montenegro,2017,622387,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Montenegro,2018,622359,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Montenegro,2019,622182,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Montenegro,2020,621873,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Montenegro,2021,620739,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Montenegro,2022,617683,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Montenegro,2023,616695,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Montenegro,2024,623680,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,North Macedonia,2015,2069172,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,North Macedonia,2016,2071278,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,North Macedonia,2017,2073702,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,North Macedonia,2018,2075301,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,North Macedonia,2019,2077132,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,North Macedonia,2020,2076255,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,North Macedonia,2021,2068808,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,North Macedonia,2022,1837114,b,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,North Macedonia,2023,1829954,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,North Macedonia,2024,1826247,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Malta,2015,438805,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Malta,2016,449635,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Malta,2017,459375,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Malta,2018,474837,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Malta,2019,492968,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Malta,2020,514855,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Malta,2021,516125,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Malta,2022,520174,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Malta,2023,542051,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Malta,2024,563443,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Netherlands,2015,16900726,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Netherlands,2016,16979120,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Netherlands,2017,17081507,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Netherlands,2018,17181084,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Netherlands,2019,17282163,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Netherlands,2020,17407585,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Netherlands,2021,17475415,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Netherlands,2022,17590672,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Netherlands,2023,17811291,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Netherlands,2024,17942942,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Norway,2015,5165802,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Norway,2016,5213985,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Norway,2017,5258317,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Norway,2018,5295619,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Norway,2019,5328212,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Norway,2020,5367580,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Norway,2021,5391369,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Norway,2022,5425270,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Norway,2023,5488984,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Norway,2024,5550217,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Poland,2015,38005614,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Poland,2016,37967209,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Poland,2017,37972964,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Poland,2018,37976687,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Poland,2019,37972812,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Poland,2020,37958138,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Poland,2021,37073357,bep,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Poland,2022,36889761,ep,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Poland,2023,36753736,ep,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Poland,2024,36620970,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Portugal,2015,10395121,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Portugal,2016,10368554,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Portugal,2017,10344478,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Portugal,2018,10335770,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Portugal,2019,10333496,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Portugal,2020,10375395,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Portugal,2021,10394297,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Portugal,2022,10421117,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Portugal,2023,10516621,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Portugal,2024,10639726,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Romania,2015,19870647,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Romania,2016,19760585,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Romania,2017,19643949,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Romania,2018,19533481,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Romania,2019,19414458,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Romania,2020,19328838,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Romania,2021,19201662,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Romania,2022,19042455,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Romania,2023,19054548,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Romania,2024,19067576,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Serbia,2015,7114393,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Serbia,2016,7076372,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Serbia,2017,7040272,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Serbia,2018,7001444,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Serbia,2019,6963764,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Serbia,2020,6926705,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Serbia,2021,6871547,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Serbia,2022,6797105,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Serbia,2023,6641197,b,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Serbia,2024,6605168,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Sweden,2015,9747355,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Sweden,2016,9851017,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Sweden,2017,9995153,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Sweden,2018,10120242,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Sweden,2019,10230185,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Sweden,2020,10327589,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Sweden,2021,10379295,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Sweden,2022,10452326,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Sweden,2023,10521556,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Sweden,2024,10551707,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovenia,2015,2062874,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovenia,2016,2064188,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovenia,2017,2065895,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovenia,2018,2066880,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovenia,2019,2080908,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovenia,2020,2095861,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovenia,2021,2108977,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovenia,2022,2107180,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovenia,2023,2116972,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovenia,2024,2123949,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovakia,2015,5421349,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovakia,2016,5426252,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovakia,2017,5435343,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovakia,2018,5443120,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovakia,2019,5450421,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovakia,2020,5457873,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovakia,2021,5459781,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovakia,2022,5434712,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovakia,2023,5428792,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Slovakia,2024,5424687,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,San Marino,2018,34453,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Türkiye,2015,77695904,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Türkiye,2016,78741053,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Türkiye,2017,79814871,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Türkiye,2018,80810525,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Türkiye,2019,82003882,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Türkiye,2020,83154997,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Türkiye,2021,83614362,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Türkiye,2022,84680273,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Türkiye,2023,85279553,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Türkiye,2024,85372377,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Ukraine,2015,42759661,b,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Ukraine,2016,42590879,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Ukraine,2017,42414905,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Ukraine,2018,42216766,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Ukraine,2019,41983564,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Ukraine,2020,41732779,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Ukraine,2021,41418717,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Ukraine,2022,40997698,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,United Kingdom,2015,64853393,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,United Kingdom,2016,65379044,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,United Kingdom,2017,65844142,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,United Kingdom,2018,66273576,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,United Kingdom,2019,66647112,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,United Kingdom,2020,67025542,p,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Kosovo*,2016,1771604,p,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Kosovo*,2017,1783531,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Kosovo*,2018,1798506,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Kosovo*,2019,1795666,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Kosovo*,2020,1782115,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Kosovo*,2021,1798186,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Total,Total,Kosovo*,2022,1773971,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Andorra,2019,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Albania,2015,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Albania,2016,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Albania,2017,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Albania,2018,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Albania,2019,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Albania,2020,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Albania,2021,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Albania,2022,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Albania,2023,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Armenia,2015,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Armenia,2016,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Armenia,2017,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Armenia,2018,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Armenia,2019,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Armenia,2020,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Armenia,2021,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Armenia,2023,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Armenia,2024,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Austria,2015,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Austria,2016,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Austria,2017,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Austria,2018,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Austria,2019,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Austria,2020,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Austria,2021,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Austria,2022,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Austria,2023,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Austria,2024,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Azerbaijan,2015,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Azerbaijan,2016,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Azerbaijan,2017,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Azerbaijan,2018,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Azerbaijan,2019,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Azerbaijan,2020,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Azerbaijan,2021,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Azerbaijan,2022,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Azerbaijan,2023,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Azerbaijan,2024,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Belgium,2015,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Belgium,2016,0,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,Unknown,Total,Belgium,2017,0,,
